,country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
680764,CA,Canada,British Columbia,Peace River,2020-06-25,0.0,9.0,33.0,-2.0,-22.0,5.0
680765,CA,Canada,British Columbia,Peace River,2020-06-26,0.0,7.0,,-11.0,-19.0,2.0
680766,CA,Canada,British Columbia,Peace River,2020-06-27,-9.0,4.0,,,-16.0,
680767,CA,Canada,British Columbia,Peace River,2020-06-28,-7.0,4.0,,,-16.0,
680768,CA,Canada,British Columbia,Peace River,2020-06-29,-2.0,10.0,23.0,-27.0,-24.0,5.0
680769,CA,Canada,British Columbia,Peace River,2020-06-30,6.0,11.0,9.0,-20.0,-24.0,3.0
680770,CA,Canada,British Columbia,Peace River,2020-07-01,-24.0,2.0,-11.0,-48.0,-59.0,17.0
680771,CA,Canada,British Columbia,Peace River,2020-07-02,2.0,11.0,7.0,-4.0,-30.0,7.0
680772,CA,Canada,British Columbia,Peace River,2020-07-03,0.0,9.0,21.0,-26.0,-29.0,8.0
680773,CA,Canada,British Columbia,Peace River,2020-07-04,-8.0,5.0,27.0,,-14.0,
680774,CA,Canada,British Columbia,Peace River,2020-07-05,-4.0,7.0,,,-16.0,
680775,CA,Canada,British Columbia,Peace River,2020-07-06,4.0,11.0,29.0,-26.0,-23.0,5.0
680776,CA,Canada,British Columbia,Peace River,2020-07-07,2.0,7.0,25.0,-20.0,-26.0,5.0
680777,CA,Canada,British Columbia,Peace River,2020-07-08,9.0,20.0,23.0,-28.0,-25.0,4.0
680778,CA,Canada,British Columbia,Peace River,2020-07-09,1.0,13.0,,9.0,-25.0,4.0
680779,CA,Canada,British Columbia,Peace River,2020-07-10,1.0,12.0,,-13.0,-23.0,1.0
680780,CA,Canada,British Columbia,Peace River,2020-07-11,-7.0,7.0,,,-14.0,
680781,CA,Canada,British Columbia,Peace River,2020-07-12,-5.0,8.0,,,-15.0,
680782,CA,Canada,British Columbia,Peace River,2020-07-13,1.0,10.0,15.0,-12.0,-24.0,4.0
680783,CA,Canada,British Columbia,Peace River,2020-07-14,3.0,6.0,27.0,-21.0,-26.0,4.0
680784,CA,Canada,British Columbia,Peace River,2020-07-15,4.0,13.0,26.0,-23.0,-24.0,4.0
680785,CA,Canada,British Columbia,Peace River,2020-07-16,2.0,10.0,36.0,13.0,-25.0,3.0
680786,CA,Canada,British Columbia,Peace River,2020-07-17,2.0,7.0,,-22.0,-22.0,3.0
680787,CA,Canada,British Columbia,Peace River,2020-07-18,-2.0,12.0,,,-14.0,
680788,CA,Canada,British Columbia,Peace River,2020-07-19,0.0,8.0,,,-16.0,
680789,CA,Canada,British Columbia,Peace River,2020-07-20,6.0,16.0,37.0,-8.0,-22.0,3.0
680790,CA,Canada,British Columbia,Peace River,2020-07-21,1.0,4.0,23.0,-25.0,-24.0,5.0
680791,CA,Canada,British Columbia,Peace River,2020-07-22,8.0,19.0,32.0,-27.0,-24.0,4.0
680792,CA,Canada,British Columbia,Peace River,2020-07-23,6.0,11.0,,,-26.0,3.0
680793,CA,Canada,British Columbia,Peace River,2020-07-24,1.0,13.0,,-8.0,-22.0,2.0
680794,CA,Canada,British Columbia,Peace River,2020-07-25,-4.0,12.0,,,-14.0,
680795,CA,Canada,British Columbia,Peace River,2020-07-26,-1.0,10.0,,,-18.0,
680796,CA,Canada,British Columbia,Peace River,2020-07-27,3.0,15.0,,-11.0,-25.0,2.0
680797,CA,Canada,British Columbia,Peace River,2020-07-28,1.0,11.0,,-6.0,-26.0,3.0
680798,CA,Canada,British Columbia,Peace River,2020-07-29,1.0,9.0,50.0,-22.0,-25.0,2.0
680799,CA,Canada,British Columbia,Peace River,2020-07-30,3.0,10.0,,,-27.0,2.0
680800,CA,Canada,British Columbia,Peace River,2020-07-31,0.0,18.0,,0.0,-28.0,-1.0
680801,CA,Canada,British Columbia,Peace River,2020-08-01,-10.0,5.0,,,-20.0,
680802,CA,Canada,British Columbia,Peace River,2020-08-02,-5.0,0.0,,,-24.0,
680803,CA,Canada,British Columbia,Peace River,2020-08-03,-15.0,-3.0,,-20.0,-65.0,
680804,CA,Canada,British Columbia,Peace River,2020-08-04,1.0,9.0,39.0,-8.0,-27.0,3.0
680805,CA,Canada,British Columbia,Peace River,2020-08-05,4.0,14.0,,-24.0,-25.0,2.0
680806,CA,Canada,British Columbia,Peace River,2020-08-06,1.0,9.0,,,-27.0,3.0
680807,CA,Canada,British Columbia,Peace River,2020-08-07,-1.0,9.0,,-6.0,-24.0,1.0
680808,CA,Canada,British Columbia,Peace River,2020-08-08,-6.0,3.0,,,-15.0,
680809,CA,Canada,British Columbia,Peace River,2020-08-09,-3.0,9.0,,,-17.0,
680810,CA,Canada,British Columbia,Peace River,2020-08-10,3.0,9.0,,-10.0,-25.0,3.0
680811,CA,Canada,British Columbia,Peace River,2020-08-11,0.0,2.0,36.0,-12.0,-25.0,2.0
680812,CA,Canada,British Columbia,Peace River,2020-08-12,0.0,13.0,40.0,-30.0,-23.0,3.0
680813,CA,Canada,British Columbia,Peace River,2020-08-13,-2.0,8.0,,,-26.0,3.0
680814,CA,Canada,British Columbia,Peace River,2020-08-14,-3.0,9.0,,-3.0,-23.0,1.0
680815,CA,Canada,British Columbia,Peace River,2020-08-15,-11.0,7.0,,,-15.0,
680816,CA,Canada,British Columbia,Peace River,2020-08-16,-6.0,12.0,,,-19.0,
680817,CA,Canada,British Columbia,Peace River,2020-08-17,,,,,-27.0,2.0
680818,CA,Canada,British Columbia,Peace River,2020-08-18,,,,,-26.0,2.0
680819,CA,Canada,British Columbia,Peace River,2020-08-19,,,,,-26.0,2.0
680820,CA,Canada,British Columbia,Peace River,2020-08-20,,,,,-28.0,3.0
680821,CA,Canada,British Columbia,Peace River,2020-08-21,,,,,,4.0
680822,CA,Canada,British Columbia,Peace River,2020-08-24,,,,,-25.0,4.0
680823,CA,Canada,British Columbia,Peace River,2020-08-25,,,,,-26.0,2.0
680824,CA,Canada,British Columbia,Peace River,2020-08-26,,,,,-24.0,3.0
680825,CA,Canada,British Columbia,Peace River,2020-08-27,,,,,-25.0,1.0
680826,CA,Canada,British Columbia,Peace River,2020-08-28,,,,,,1.0
680827,CA,Canada,British Columbia,Peace River,2020-08-31,,,,,,3.0
680828,CA,Canada,British Columbia,Peace River,2020-09-01,,,,,-26.0,3.0
680829,CA,Canada,British Columbia,Peace River,2020-09-02,,,,,-24.0,2.0
680830,CA,Canada,British Columbia,Peace River,2020-09-03,,,,,-25.0,1.0
680831,CA,Canada,British Columbia,Peace River,2020-09-04,,,,,,-1.0
680832,CA,Canada,British Columbia,Peace River,2020-09-07,,,,,-62.0,
680833,CA,Canada,British Columbia,Peace River,2020-09-08,,,,,-23.0,1.0
680834,CA,Canada,British Columbia,Peace River,2020-09-09,,,,,-23.0,1.0
680835,CA,Canada,British Columbia,Peace River,2020-09-10,,,,,-25.0,0.0
680836,CA,Canada,British Columbia,Peace River,2020-09-11,-1.0,8.0,,-16.0,-19.0,0.0
680837,CA,Canada,British Columbia,Peace River,2020-09-12,-3.0,6.0,,,-12.0,
680838,CA,Canada,British Columbia,Peace River,2020-09-13,-2.0,10.0,32.0,,-15.0,
680839,CA,Canada,British Columbia,Peace River,2020-09-14,11.0,11.0,17.0,-16.0,-18.0,2.0
680840,CA,Canada,British Columbia,Peace River,2020-09-15,9.0,11.0,,-15.0,-18.0,2.0
680841,CA,Canada,British Columbia,Peace River,2020-09-16,5.0,6.0,46.0,-24.0,-19.0,1.0
680842,CA,Canada,British Columbia,Peace River,2020-09-17,3.0,3.0,,5.0,-21.0,0.0
680843,CA,Canada,British Columbia,Peace River,2020-09-18,4.0,9.0,,-9.0,-16.0,-2.0
680844,CA,Canada,British Columbia,Peace River,2020-09-19,0.0,8.0,,,-9.0,
680845,CA,Canada,British Columbia,Peace River,2020-09-20,0.0,4.0,,,-10.0,
680846,CA,Canada,British Columbia,Peace River,2020-09-21,5.0,9.0,37.0,-13.0,-19.0,1.0
680847,CA,Canada,British Columbia,Peace River,2020-09-22,0.0,3.0,27.0,-26.0,-19.0,1.0
680848,CA,Canada,British Columbia,Peace River,2020-09-23,2.0,16.0,22.0,-34.0,-16.0,1.0
680849,CA,Canada,British Columbia,Peace River,2020-09-24,5.0,11.0,16.0,2.0,-19.0,2.0
680850,CA,Canada,British Columbia,Peace River,2020-09-25,-2.0,3.0,27.0,-21.0,-14.0,2.0
680851,CA,Canada,British Columbia,Peace River,2020-09-26,-7.0,7.0,,,-4.0,-3.0
680852,CA,Canada,British Columbia,Peace River,2020-09-27,-6.0,5.0,34.0,,-10.0,0.0
680853,CA,Canada,British Columbia,Peace River,2020-09-28,-4.0,4.0,14.0,-14.0,-17.0,3.0
680854,CA,Canada,British Columbia,Peace River,2020-09-29,2.0,6.0,28.0,-19.0,-18.0,2.0
680855,CA,Canada,British Columbia,Peace River,2020-09-30,2.0,12.0,13.0,-26.0,-19.0,1.0
680856,CA,Canada,British Columbia,Peace River,2020-10-01,1.0,8.0,21.0,5.0,-20.0,0.0
680857,CA,Canada,British Columbia,Peace River,2020-10-02,-2.0,7.0,21.0,-8.0,-16.0,-1.0
680858,CA,Canada,British Columbia,Peace River,2020-10-03,-4.0,6.0,,,-14.0,-3.0
680859,CA,Canada,British Columbia,Peace River,2020-10-04,-6.0,5.0,34.0,,-19.0,-1.0
680860,CA,Canada,British Columbia,Peace River,2020-10-05,-1.0,10.0,-2.0,-15.0,-19.0,1.0
680861,CA,Canada,British Columbia,Peace River,2020-10-06,-1.0,8.0,5.0,-27.0,-19.0,1.0
680862,CA,Canada,British Columbia,Peace River,2020-10-07,-2.0,11.0,-4.0,-25.0,-16.0,2.0
680863,CA,Canada,British Columbia,Peace River,2020-10-08,1.0,12.0,1.0,10.0,-18.0,1.0
680864,CA,Canada,British Columbia,Peace River,2020-10-09,0.0,13.0,10.0,-10.0,-17.0,1.0
680865,CA,Canada,British Columbia,Peace River,2020-10-10,-11.0,15.0,0.0,,-16.0,0.0
680866,CA,Canada,British Columbia,Peace River,2020-10-11,-21.0,5.0,20.0,,-16.0,-1.0
680867,CA,Canada,British Columbia,Peace River,2020-10-12,-35.0,-13.0,9.0,-24.0,-66.0,13.0
680868,CA,Canada,British Columbia,Peace River,2020-10-13,-7.0,-2.0,-9.0,-15.0,-19.0,3.0
680869,CA,Canada,British Columbia,Peace River,2020-10-14,-5.0,6.0,-2.0,-18.0,-15.0,3.0
680870,CA,Canada,British Columbia,Peace River,2020-10-15,2.0,10.0,-2.0,,-17.0,1.0
680871,CA,Canada,British Columbia,Peace River,2020-10-16,1.0,5.0,-1.0,0.0,-13.0,2.0
680872,CA,Canada,British Columbia,Peace River,2020-10-17,-6.0,7.0,8.0,,-9.0,-1.0
680873,CA,Canada,British Columbia,Peace River,2020-10-18,-8.0,7.0,-4.0,,-15.0,1.0
680874,CA,Canada,British Columbia,qathet Regional District,2020-02-15,,-4.0,,,,
680875,CA,Canada,British Columbia,qathet Regional District,2020-02-17,,,,,-50.0,
680876,CA,Canada,British Columbia,qathet Regional District,2020-02-18,,,,,9.0,
680877,CA,Canada,British Columbia,qathet Regional District,2020-02-19,,,,,7.0,
680878,CA,Canada,British Columbia,qathet Regional District,2020-02-20,,-8.0,,,4.0,
680879,CA,Canada,British Columbia,qathet Regional District,2020-02-21,,-10.0,,,2.0,
680880,CA,Canada,British Columbia,qathet Regional District,2020-02-22,,-3.0,,,,
680881,CA,Canada,British Columbia,qathet Regional District,2020-02-24,,-7.0,,,,
680882,CA,Canada,British Columbia,qathet Regional District,2020-02-25,,,,,4.0,
680883,CA,Canada,British Columbia,qathet Regional District,2020-02-26,,,,,6.0,
680884,CA,Canada,British Columbia,qathet Regional District,2020-02-27,,-6.0,,,7.0,
680885,CA,Canada,British Columbia,qathet Regional District,2020-02-28,,-5.0,,,6.0,
680886,CA,Canada,British Columbia,qathet Regional District,2020-02-29,,-3.0,,,,
680887,CA,Canada,British Columbia,qathet Regional District,2020-03-02,,-4.0,,,2.0,
680888,CA,Canada,British Columbia,qathet Regional District,2020-03-03,,,,,6.0,
680889,CA,Canada,British Columbia,qathet Regional District,2020-03-04,,,,,4.0,
680890,CA,Canada,British Columbia,qathet Regional District,2020-03-05,,-2.0,,,0.0,
680891,CA,Canada,British Columbia,qathet Regional District,2020-03-06,,-5.0,,,2.0,
680892,CA,Canada,British Columbia,qathet Regional District,2020-03-07,,-5.0,,,,
680893,CA,Canada,British Columbia,qathet Regional District,2020-03-09,,-6.0,,,1.0,
680894,CA,Canada,British Columbia,qathet Regional District,2020-03-10,,,,,6.0,
680895,CA,Canada,British Columbia,qathet Regional District,2020-03-11,,,,,-3.0,
680896,CA,Canada,British Columbia,qathet Regional District,2020-03-12,,4.0,,,-2.0,
680897,CA,Canada,British Columbia,qathet Regional District,2020-03-13,,10.0,,,1.0,
680898,CA,Canada,British Columbia,qathet Regional District,2020-03-14,,4.0,,,,
680899,CA,Canada,British Columbia,qathet Regional District,2020-03-16,,,,,-17.0,
680900,CA,Canada,British Columbia,qathet Regional District,2020-03-17,,,,,-25.0,
680901,CA,Canada,British Columbia,qathet Regional District,2020-03-18,,,,,-33.0,
680902,CA,Canada,British Columbia,qathet Regional District,2020-03-19,,-17.0,,,-38.0,
680903,CA,Canada,British Columbia,qathet Regional District,2020-03-20,,-12.0,,,-38.0,
680904,CA,Canada,British Columbia,qathet Regional District,2020-03-23,,,,,-36.0,
680905,CA,Canada,British Columbia,qathet Regional District,2020-03-24,,,,,-45.0,
680906,CA,Canada,British Columbia,qathet Regional District,2020-03-25,,,,,-44.0,
680907,CA,Canada,British Columbia,qathet Regional District,2020-03-26,,,,,-43.0,
680908,CA,Canada,British Columbia,qathet Regional District,2020-03-27,,-21.0,,,-41.0,
680909,CA,Canada,British Columbia,qathet Regional District,2020-03-30,,,,,-45.0,
680910,CA,Canada,British Columbia,qathet Regional District,2020-03-31,,,,,-42.0,
680911,CA,Canada,British Columbia,qathet Regional District,2020-04-01,,,,,-45.0,
680912,CA,Canada,British Columbia,qathet Regional District,2020-04-02,,,,,-46.0,
680913,CA,Canada,British Columbia,qathet Regional District,2020-04-03,,,,,-42.0,
680914,CA,Canada,British Columbia,qathet Regional District,2020-04-06,,,,,-38.0,
680915,CA,Canada,British Columbia,qathet Regional District,2020-04-07,,,,,-41.0,
680916,CA,Canada,British Columbia,qathet Regional District,2020-04-08,,,,,-44.0,
680917,CA,Canada,British Columbia,qathet Regional District,2020-04-09,,-17.0,,,-40.0,
680918,CA,Canada,British Columbia,qathet Regional District,2020-04-10,,,,,-62.0,
680919,CA,Canada,British Columbia,qathet Regional District,2020-04-13,,,,,-61.0,
680920,CA,Canada,British Columbia,qathet Regional District,2020-04-14,,,,,-42.0,
680921,CA,Canada,British Columbia,qathet Regional District,2020-04-15,,,,,-50.0,
680922,CA,Canada,British Columbia,qathet Regional District,2020-04-16,,-25.0,,,-43.0,
680923,CA,Canada,British Columbia,qathet Regional District,2020-04-17,,-27.0,,,-40.0,
680924,CA,Canada,British Columbia,qathet Regional District,2020-04-18,,-28.0,,,,
680925,CA,Canada,British Columbia,qathet Regional District,2020-04-20,,-29.0,,,-40.0,
680926,CA,Canada,British Columbia,qathet Regional District,2020-04-21,,-29.0,,,-37.0,
680927,CA,Canada,British Columbia,qathet Regional District,2020-04-22,,,,,-44.0,
680928,CA,Canada,British Columbia,qathet Regional District,2020-04-23,,-27.0,,,-40.0,
680929,CA,Canada,British Columbia,qathet Regional District,2020-04-24,,-29.0,,,-37.0,
680930,CA,Canada,British Columbia,qathet Regional District,2020-04-25,,-32.0,,,,
680931,CA,Canada,British Columbia,qathet Regional District,2020-04-27,,,,,-41.0,
680932,CA,Canada,British Columbia,qathet Regional District,2020-04-28,,,,,-43.0,
680933,CA,Canada,British Columbia,qathet Regional District,2020-04-29,,,,,-43.0,
680934,CA,Canada,British Columbia,qathet Regional District,2020-04-30,,,,,-44.0,
680935,CA,Canada,British Columbia,qathet Regional District,2020-05-01,,-27.0,,,-39.0,
680936,CA,Canada,British Columbia,qathet Regional District,2020-05-02,,-32.0,,,,
680937,CA,Canada,British Columbia,qathet Regional District,2020-05-04,,,,,-38.0,
680938,CA,Canada,British Columbia,qathet Regional District,2020-05-05,,,,,-39.0,
680939,CA,Canada,British Columbia,qathet Regional District,2020-05-06,,,,,-30.0,
680940,CA,Canada,British Columbia,qathet Regional District,2020-05-07,,-20.0,,,-37.0,
680941,CA,Canada,British Columbia,qathet Regional District,2020-05-08,,-19.0,,,-32.0,
680942,CA,Canada,British Columbia,qathet Regional District,2020-05-09,,-19.0,,,,
680943,CA,Canada,British Columbia,qathet Regional District,2020-05-11,,,,,-40.0,
680944,CA,Canada,British Columbia,qathet Regional District,2020-05-12,,-19.0,,,-36.0,
680945,CA,Canada,British Columbia,qathet Regional District,2020-05-13,,,,,-40.0,
680946,CA,Canada,British Columbia,qathet Regional District,2020-05-14,,-17.0,,,-35.0,
680947,CA,Canada,British Columbia,qathet Regional District,2020-05-15,,-17.0,,,-34.0,
680948,CA,Canada,British Columbia,qathet Regional District,2020-05-16,,-20.0,,,,
680949,CA,Canada,British Columbia,qathet Regional District,2020-05-18,,,,,-63.0,
680950,CA,Canada,British Columbia,qathet Regional District,2020-05-19,,-14.0,,,-33.0,
680951,CA,Canada,British Columbia,qathet Regional District,2020-05-20,,,,,-32.0,
680952,CA,Canada,British Columbia,qathet Regional District,2020-05-21,,-14.0,,,-28.0,
680953,CA,Canada,British Columbia,qathet Regional District,2020-05-22,,-16.0,,,-24.0,
680954,CA,Canada,British Columbia,qathet Regional District,2020-05-23,,-16.0,,,,
680955,CA,Canada,British Columbia,qathet Regional District,2020-05-25,,-20.0,,,-24.0,
680956,CA,Canada,British Columbia,qathet Regional District,2020-05-26,,-16.0,,,-27.0,
680957,CA,Canada,British Columbia,qathet Regional District,2020-05-27,,,,,-25.0,
680958,CA,Canada,British Columbia,qathet Regional District,2020-05-28,,-13.0,,,-25.0,
680959,CA,Canada,British Columbia,qathet Regional District,2020-05-29,,-15.0,,,-26.0,
680960,CA,Canada,British Columbia,qathet Regional District,2020-05-30,,-17.0,,,,
680961,CA,Canada,British Columbia,qathet Regional District,2020-06-01,,-13.0,,,-18.0,
680962,CA,Canada,British Columbia,qathet Regional District,2020-06-02,,-14.0,,,-25.0,
680963,CA,Canada,British Columbia,qathet Regional District,2020-06-03,,,,,-18.0,
680964,CA,Canada,British Columbia,qathet Regional District,2020-06-04,,-17.0,,,-22.0,
680965,CA,Canada,British Columbia,qathet Regional District,2020-06-05,,-19.0,,,-27.0,
680966,CA,Canada,British Columbia,qathet Regional District,2020-06-06,,-9.0,,,,
680967,CA,Canada,British Columbia,qathet Regional District,2020-06-08,,-17.0,,,-18.0,
680968,CA,Canada,British Columbia,qathet Regional District,2020-06-09,,-15.0,,,-25.0,
680969,CA,Canada,British Columbia,qathet Regional District,2020-06-10,,,,,-21.0,
680970,CA,Canada,British Columbia,qathet Regional District,2020-06-11,,-5.0,,,-21.0,
680971,CA,Canada,British Columbia,qathet Regional District,2020-06-12,,-5.0,,,-20.0,
680972,CA,Canada,British Columbia,qathet Regional District,2020-06-13,,-5.0,,,2.0,
680973,CA,Canada,British Columbia,qathet Regional District,2020-06-14,,-13.0,,,,
680974,CA,Canada,British Columbia,qathet Regional District,2020-06-15,,-4.0,,,-23.0,
680975,CA,Canada,British Columbia,qathet Regional District,2020-06-16,,,,,-20.0,
680976,CA,Canada,British Columbia,qathet Regional District,2020-06-17,,,,,-22.0,
680977,CA,Canada,British Columbia,qathet Regional District,2020-06-18,,-15.0,,,-23.0,
680978,CA,Canada,British Columbia,qathet Regional District,2020-06-19,,-10.0,,,-23.0,
680979,CA,Canada,British Columbia,qathet Regional District,2020-06-20,,1.0,,,-4.0,
680980,CA,Canada,British Columbia,qathet Regional District,2020-06-22,,-11.0,,,-25.0,
680981,CA,Canada,British Columbia,qathet Regional District,2020-06-23,,-12.0,,,-25.0,
680982,CA,Canada,British Columbia,qathet Regional District,2020-06-24,,,,,-23.0,
680983,CA,Canada,British Columbia,qathet Regional District,2020-06-25,,-13.0,,,-18.0,
680984,CA,Canada,British Columbia,qathet Regional District,2020-06-26,,-9.0,,,-23.0,
680985,CA,Canada,British Columbia,qathet Regional District,2020-06-27,,-8.0,,,-8.0,
680986,CA,Canada,British Columbia,qathet Regional District,2020-06-28,,,,,-10.0,
680987,CA,Canada,British Columbia,qathet Regional District,2020-06-29,,-2.0,,,-26.0,
680988,CA,Canada,British Columbia,qathet Regional District,2020-06-30,,,,,-26.0,
680989,CA,Canada,British Columbia,qathet Regional District,2020-07-01,,,,,-54.0,
680990,CA,Canada,British Columbia,qathet Regional District,2020-07-02,,5.0,,,-31.0,
680991,CA,Canada,British Columbia,qathet Regional District,2020-07-03,,6.0,,,-29.0,
680992,CA,Canada,British Columbia,qathet Regional District,2020-07-04,,,,,1.0,
680993,CA,Canada,British Columbia,qathet Regional District,2020-07-05,,,,,-18.0,
680994,CA,Canada,British Columbia,qathet Regional District,2020-07-06,,,,,-25.0,
680995,CA,Canada,British Columbia,qathet Regional District,2020-07-07,,,,,-28.0,
680996,CA,Canada,British Columbia,qathet Regional District,2020-07-08,,,,,-23.0,
680997,CA,Canada,British Columbia,qathet Regional District,2020-07-09,,-7.0,,,-25.0,
680998,CA,Canada,British Columbia,qathet Regional District,2020-07-10,,-6.0,,,-20.0,
680999,CA,Canada,British Columbia,qathet Regional District,2020-07-11,,-3.0,,,-10.0,
681000,CA,Canada,British Columbia,qathet Regional District,2020-07-12,,,,,-15.0,
681001,CA,Canada,British Columbia,qathet Regional District,2020-07-13,,,,,-19.0,
681002,CA,Canada,British Columbia,qathet Regional District,2020-07-14,,,,,-23.0,
681003,CA,Canada,British Columbia,qathet Regional District,2020-07-15,,,,,-23.0,
681004,CA,Canada,British Columbia,qathet Regional District,2020-07-16,,-3.0,,,-25.0,
681005,CA,Canada,British Columbia,qathet Regional District,2020-07-17,,1.0,,,-22.0,
681006,CA,Canada,British Columbia,qathet Regional District,2020-07-18,,,,,-1.0,
681007,CA,Canada,British Columbia,qathet Regional District,2020-07-19,,,,,-14.0,
681008,CA,Canada,British Columbia,qathet Regional District,2020-07-20,,,,,-20.0,
681009,CA,Canada,British Columbia,qathet Regional District,2020-07-21,,,,,-25.0,
681010,CA,Canada,British Columbia,qathet Regional District,2020-07-22,,,,,-22.0,
681011,CA,Canada,British Columbia,qathet Regional District,2020-07-23,,-11.0,,,-24.0,
681012,CA,Canada,British Columbia,qathet Regional District,2020-07-24,,4.0,,,-25.0,
681013,CA,Canada,British Columbia,qathet Regional District,2020-07-25,,,,,-16.0,
681014,CA,Canada,British Columbia,qathet Regional District,2020-07-26,,,,,-12.0,
681015,CA,Canada,British Columbia,qathet Regional District,2020-07-27,,,,,-25.0,
681016,CA,Canada,British Columbia,qathet Regional District,2020-07-28,,,,,-22.0,
681017,CA,Canada,British Columbia,qathet Regional District,2020-07-29,,,,,-25.0,
681018,CA,Canada,British Columbia,qathet Regional District,2020-07-30,,6.0,,,-26.0,
681019,CA,Canada,British Columbia,qathet Regional District,2020-07-31,,15.0,,,-26.0,
681020,CA,Canada,British Columbia,qathet Regional District,2020-08-01,,10.0,,,-8.0,
681021,CA,Canada,British Columbia,qathet Regional District,2020-08-02,,,,,-24.0,
681022,CA,Canada,British Columbia,qathet Regional District,2020-08-03,,,,,-56.0,
681023,CA,Canada,British Columbia,qathet Regional District,2020-08-04,,,,,-25.0,
681024,CA,Canada,British Columbia,qathet Regional District,2020-08-05,,,,,-23.0,
681025,CA,Canada,British Columbia,qathet Regional District,2020-08-06,,4.0,,,-24.0,
681026,CA,Canada,British Columbia,qathet Regional District,2020-08-07,,4.0,,,-24.0,
681027,CA,Canada,British Columbia,qathet Regional District,2020-08-08,,,,,-12.0,
681028,CA,Canada,British Columbia,qathet Regional District,2020-08-09,,,,,-13.0,
681029,CA,Canada,British Columbia,qathet Regional District,2020-08-10,,,,,-24.0,
681030,CA,Canada,British Columbia,qathet Regional District,2020-08-11,,,,,-22.0,
681031,CA,Canada,British Columbia,qathet Regional District,2020-08-12,,,,,-23.0,
681032,CA,Canada,British Columbia,qathet Regional District,2020-08-13,,5.0,,,-25.0,
681033,CA,Canada,British Columbia,qathet Regional District,2020-08-14,,5.0,,,-29.0,
681034,CA,Canada,British Columbia,qathet Regional District,2020-08-15,,5.0,,,-10.0,
681035,CA,Canada,British Columbia,qathet Regional District,2020-08-16,,,,,-19.0,
681036,CA,Canada,British Columbia,qathet Regional District,2020-09-11,,-18.0,,,-26.0,
681037,CA,Canada,British Columbia,qathet Regional District,2020-09-12,,,,,-9.0,
681038,CA,Canada,British Columbia,qathet Regional District,2020-09-13,,,,,-24.0,
681039,CA,Canada,British Columbia,qathet Regional District,2020-09-14,,,,,-27.0,
681040,CA,Canada,British Columbia,qathet Regional District,2020-09-15,,,,,-28.0,
